464,6,113492
465,6,110413
466,6,32910
467,6,52357
468,6,56172
469,6,50212
470,6,92005
471,6,61512
472,6,97493
473,6,117666
474,6,118842
475,6,119395
476,6,120885
477,6,120647
478,6,120902
479,6,97733
480,6,47478
481,6,96734
482,6,94721
483,6,151804
484,6,74812
485,6,63442
486,6,133093
487,6,73629
488,6,130827
489,6,132347
490,6,129167
491,6,120188
492,6,120655
493,6,120363
494,6,134847
495,6,120630
496,6,162346
497,6,259711
498,6,167261
499,6,299977
500,6,167260
501,6,338013
502,6,304141
503,6,316654
504,6,333766
505,6,365748
506,7,114709
507,7,113189
508,7,113161
509,7,112792
510,7,112431
511,7,112749
512,7,116483
513,7,112573
514,7,113326
515,7,115685
516,7,114287
517,7,114558
518,7,114887
519,7,76759
520,7,110428
521,7,111282
522,7,111161
523,7,111280
524,7,114694
525,7,109045
526,7,109813
527,7,109830
528,7,109831
529,7,110357
530,7,110475
531,7,111257
532,7,111503
533,7,107290
534,7,107614
535,7,108101
536,7,108160
537,7,83658
538,7,107688
539,7,103639
540,7,103064
541,7,99348
542,7,96895
543,7,29583
544,7,101414
545,7,82509
546,7,117128
547,7,117979
548,7,118114
549,7,115963
550,7,117998
551,7,115624
552,7,112691
553,7,116629
554,7,116213
555,7,62622
556,7,95016
557,7,67992
558,7,95159
559,7,79470
560,7,83866
561,7,72081
562,7,82340
563,7,71853
564,7,108598
565,7,80684
566,7,93779
567,7,82971
568,7,86190
569,7,80455
570,7,104361
571,7,86879
572,7,86197
573,7,88247
574,7,97441
575,7,88763
576,7,91203
577,7,72431
578,7,52618
579,7,88258
580,7,97576
581,7,84503
582,7,97351
583,7,98635
584,7,117057
585,7,79945
586,7,102975
587,7,98382
588,7,84726
589,7,88170
590,7,92007
591,7,93822
592,7,115641
593,7,104691
594,8,114746
595,8,114681
596,8,114369
597,8,114814
598,8,112573
599,8,76759
600,8,110638
601,8,110912
602,8,111161
603,8,109830
604,8,106977
605,8,107977
606,8,108002
607,8,108052
608,8,108174
609,8,103064
610,8,102926
611,8,117381
612,8,117913
613,8,68646
614,8,80684
615,8,93779
616,8,82971
617,8,86190
618,8,54215
619,8,86879
620,8,81505
621,8,92005
622,8,107048
623,8,88763
624,8,97576
625,8,97351
626,8,117666
627,8,73195
628,8,116695
629,8,119229
630,8,118880
631,8,119488
632,8,119174
633,8,90329
634,8,119217
635,8,119099
636,8,120888
637,8,120647
638,8,95953
639,8,120815
640,8,88161
641,8,84649
642,8,94226
643,8,104952
644,8,118799
645,8,120586
646,8,120660
647,8,97958
648,8,151804
649,8,133093
650,8,87332
651,8,167404
652,8,131325
653,8,80339
654,8,94737
655,8,85334
656,8,164181
657,8,169547
658,8,91042
659,8,137523
660,8,120689
661,8,172495
662,8,210945
663,8,212338
664,8,190332
665,8,208092
666,8,181536
667,8,181865
668,8,209144
669,8,86250
670,8,227445
671,8,198781
672,8,241527
673,8,240772
674,8,211915
675,8,120737
676,8,268978
677,8,245844
678,8,121765
679,8,181689
680,8,257044
681,8,289765
682,8,86373
683,8,310793
684,8,167261
685,8,264464
686,8,266543
687,8,317740
688,8,327056
689,8,266697
690,8,313542
691,8,325710
692,8,167260
693,8,338013
694,8,378194
695,8,332280
696,8,333766
697,8,318462
698,8,365748
699,8,401792
700,8,375679
701,8,121766
702,8,372784
703,8,396269
704,8,365737
705,8,358273
706,8,398375
707,8,417433
708,8,408345
709,8,427229
710,9,114709
711,9,114388
712,9,114057
713,9,112818
714,9,114369
715,9,111161
716,9,107616
717,9,107943
718,9,108052
719,9,108101
720,9,102926
721,9,116282
722,9,117500
723,9,117509
724,9,101811
725,9,117631
726,9,117666
727,9,116477
728,9,118556
729,9,118884
730,9,120148
731,9,120382
732,9,119217
733,9,120338
734,9,119822
735,9,120815
736,9,120631
737,9,83791
738,9,100212
739,9,104257
740,9,120812
741,9,122690
742,9,99487
743,9,120587
744,9,104952
745,9,120324
746,9,138097
747,9,120863
748,9,120784
749,9,132477
750,9,122933
751,9,133093
752,9,120915
753,9,167404
754,9,63823
755,10,114814
756,10,112288
757,10,111161
758,10,109040
759,10,109045
760,10,96895
761,10,109592
762,10,95016
763,10,105236
764,10,92099
765,10,96754
766,10,80684
767,10,93779
768,10,82971
769,10,90605
770,10,86190
771,10,80455
772,10,88247
773,10,97576
774,10,117666
775,10,116506
776,10,118548
777,10,118615
778,10,102494
779,10,118583
780,10,119217
781,10,120255
782,10,119053
783,10,129387
784,10,102250
785,10,89941
786,10,88011
787,10,84602
788,10,122933
789,10,133093
790,10,120657
791,10,138304
792,10,145531
793,10,164181
794,10,150377
795,10,120188
796,10,167427
797,10,95270
798,10,185371
799,10,145681
800,10,97240
801,11,114814
802,11,116367
803,11,110647
804,11,113114
805,11,110912
806,11,117951
807,11,116778
808,11,33467
809,11,102798
810,11,60196
811,11,104691
812,11,122151
813,11,109520
814,11,133189
815,11,167404
816,11,97216
817,11,310793
818,11,308508
819,11,94791
820,11,407887
821,11,758766
822,11,200465
823,11,1130080
824,11,1587707
825,11,1375666
826,11,840361
827,11,1645089
828,11,1559549
829,11,1542344
830,11,780504
831,11,1392170
832,11,1345836
833,11,1687247
834,11,1074638
835,11,1397280
836,11,454876
837,11,1454468
838,11,1951264
839,12,110148
840,12,108065
841,12,108149
842,12,116282
843,12,117705
844,12,117998
845,12,115624
846,12,58331
847,12,43274
848,12,70707
849,12,93779
850,12,106308
851,12,80455
852,12,75686
853,12,67185
854,12,96332
855,12,84726
856,12,73195
857,12,118842
858,12,118715
859,12,86973
860,12,120623
861,12,92076
862,12,63442
863,12,84745
864,12,137523
865,12,205000
866,12,124315
867,12,134119
868,12,145653
869,12,181984
870,12,186045
871,12,195685
872,12,117468
873,12,87175
874,12,99800
875,12,42897
876,12,87277
877,12,120903
878,12,200530
879,12,161081
880,12,210234
881,12,52561
882,12,103241
883,12,200550
884,12,186566
885,12,156757
886,12,195234
887,12,99005
888,12,98384
889,12,191397
890,12,209958
891,12,188640
892,12,236388
893,12,102510
894,12,46303
895,12,59017
896,12,160009
897,12,234137
898,12,161216
899,12,74851
900,13,114709
901,13,114369
902,13,112573
903,13,110527
904,13,110912
905,13,111161
906,13,109830
907,13,110213
908,13,107290
909,13,108002
910,13,108052
911,13,108071
912,13,99653
913,13,99348
914,13,58385
915,13,32138
916,13,102798
917,13,92005
918,13,107048
919,13,122151
920,13,95953
921,13,120623
922,13,133093
923,13,147800
924,13,129167
925,13,167404
926,13,85334
927,13,171804
928,13,91042
929,13,120363
930,13,120689
931,13,104694
932,13,79588
933,13,184894
934,13,126029
935,13,213149
936,13,101587
937,13,252866
938,13,246578
939,13,198781
940,13,120737
941,13,264464
942,13,266543
943,13,338013
944,13,185906
945,13,440963
946,13,468569
947,13,1205489
948,13,1022603
949,13,435761
950,13,926084
951,13,1201607
952,13,401729
953,14,29583
954,14,80684
955,14,120338
956,14,77305
957,14,120623
958,14,120794
959,14,120915
960,14,145660
961,14,87332
962,14,141369
963,14,163187
964,14,126916
965,14,120363
966,14,164912
967,14,177789
968,14,183523
969,14,120755
970,14,120630
971,14,216216
972,14,170016
973,15,114709
974,15,113497
975,15,113041
976,15,113277
977,15,113189
978,15,112346
979,15,0
980,15,113987
981,15,112641
982,15,114388
983,15,112281
984,15,113161
985,15,112722
986,15,113627
987,15,114746
988,15,112431
989,15,112818
990,15,112697
991,15,113855
992,15,114369
993,15,114814
994,15,113819
995,15,113862
996,15,116367
997,15,112379
998,15,115639
999,15,115759
1000,15,115734
1001,15,116483
1002,15,117110
1003,15,112573
1004,15,75314
1005,15,113326
1006,15,109424
1007,15,116324
1008,15,112442
1009,15,109093
1010,15,112384
1011,15,112462
1012,15,109370
1013,15,112715
1014,15,112740
1015,15,109508
1016,15,112851
1017,15,112857
1018,15,112864
1019,15,113243
1020,15,113481
1021,15,113540
1022,15,113677
1023,15,113749
1024,15,113957
1025,15,114436
1026,15,114508
1027,15,114558
1028,15,114898
1029,15,110882
1030,15,112471
1031,15,112508
1032,15,109445
1033,15,109635
1034,15,109642
1035,15,109686
1036,15,111797
1037,15,109759
1038,15,109707
1039,15,113097
1040,15,110057
1041,15,110005
1042,15,110099
1043,15,110148
1044,15,76759
1045,15,103994
1046,15,110632
1047,15,114069
1048,15,110413
1049,15,110912
1050,15,110932
1051,15,111495
1052,15,108394
1053,15,111507
1054,15,111282
1055,15,111070
1056,15,111161
1057,15,114594
1058,15,111280
1059,15,114788
1060,15,114924
1061,15,110598
1062,15,109040
1063,15,109444
1064,15,109506
1065,15,109813
1066,15,109830
1067,15,109831
1068,15,110357
1069,15,110475
1070,15,110622
1071,15,110771
1072,15,110950
1073,15,105226
1074,15,111257
1075,15,111503
1076,15,111742
1077,15,109361
1078,15,106519
1079,15,106582
1080,15,106598
1081,15,106673
1082,15,106677
1083,15,106697
1084,15,106918
1085,15,106977
1086,15,107144
1087,15,110074
1088,15,107206
1089,15,107290
1090,15,107302
1091,15,107322
1092,15,107362
1093,15,116253
1094,15,107614
1095,15,107818
1096,15,107822
1097,15,107977
1098,15,108002
1099,15,108052
1100,15,108122
1101,15,108160
1102,15,108162
1103,15,83658
1104,15,108174
1105,15,108328
1106,15,107688
1107,15,108399
1108,15,108515
1109,15,114906
1110,15,111252
1111,15,99785
1112,15,99653
1113,15,103639
1114,15,103064
1115,15,99348
1116,15,96895
1117,15,102926
1118,15,29583
1119,15,100405
1120,15,116282
1121,15,82509
1122,15,117381
1123,15,115956
1124,15,117060
1125,15,116768
1126,15,114787
1127,15,62711
1128,15,58898
1129,15,117979
1130,15,118114
1131,15,115963
1132,15,117500
1133,15,117998
1134,15,112691
1135,15,115571
1136,15,57012
1137,15,117765
1138,15,117951
1139,15,116629
1140,15,115798
1141,15,116778
1142,15,116213
1143,15,117218
1144,15,116365
1145,15,116905
1146,15,117333
1147,15,118113
1148,15,117628
1149,15,117438
1150,15,115857
1151,15,115632
1152,15,68646
1153,15,115736
1154,15,45152
1155,15,52357
1156,15,47396
1157,15,53125
1158,15,53604
1159,15,53291
1160,15,56923
1161,15,34583
1162,15,33870
1163,15,58385
1164,15,46250
1165,15,32138
1166,15,31381
1167,15,43014
1168,15,33467
1169,15,62622
1170,15,42192
1171,15,38109
1172,15,38650
1173,15,115678
1174,15,106611
1175,15,59742
1176,15,95016
1177,15,117589
1178,15,116908
1179,15,117509
1180,15,117802
1181,15,67992
1182,15,95159
1183,15,61418
1184,15,92890
1185,15,105236
1186,15,103772
1187,15,101761
1188,15,104036
1189,15,104348
1190,15,83866
1191,15,99371
1192,15,92099
1193,15,117318
1194,15,96754
1195,15,91288
1196,15,71853
1197,15,118147
1198,15,108598
1199,15,103850
1200,15,97108
1201,15,101765
1202,15,50825
1203,15,99703
1204,15,116209
1205,15,98724
1206,15,96257
1207,15,73486
1208,15,80684
1209,15,93779
1210,15,82971
1211,15,88846
1212,15,90605
1213,15,60196
1214,15,50083
1215,15,56172
1216,15,66921
1217,15,56592
1218,15,78788
1219,15,64116
1220,15,86190
1221,15,93191
1222,15,41959
1223,15,99685
1224,15,78748
1225,15,106308
1226,15,89881
1227,15,97202
1228,15,54215
1229,15,80455
1230,15,71562
1231,15,93058
1232,15,104361
1233,15,86879
1234,15,81398
1235,15,75686
1236,15,86197
1237,15,82096
1238,15,70735
1239,15,67185
1240,15,88247
1241,15,100519
1242,15,79522
1243,15,97165
1244,15,61722
1245,15,52311
1246,15,100263
1247,15,50212
1248,15,56801
1249,15,71315
1250,15,40897
1251,15,81505
1252,15,92005
1253,15,22100
1254,15,57115
1255,15,77416
1256,15,82269
1257,15,107048
1258,15,105695
1259,15,56218
1260,15,88763
1261,15,66206
1262,15,61512
1263,15,101640
1264,15,32553
1265,15,44706
1266,15,38355
1267,15,52618
1268,15,88258
1269,15,85809
1270,15,94006
1271,15,97576
1272,15,83987
1273,15,89886
1274,15,97351
1275,15,73341
1276,15,64115
1277,15,98635
1278,15,103644
1279,15,56869
1280,15,51418
1281,15,103874
1282,15,103919
1283,15,117731
1284,15,117666
1285,15,117293
1286,15,99423
1287,15,103776
1288,15,77631
1289,15,105690
1290,15,73195
1291,15,116996
1292,15,116695
1293,15,93822
1294,15,105435
1295,15,115641
1296,15,117571
1297,15,118111
1298,15,116922
1299,15,119008
1300,15,119951
1301,15,120053
1302,15,115964
1303,15,116041
1304,15,119528
1305,15,119229
1306,15,116783
1307,15,118541
1308,15,120032
1309,15,118655
1310,15,119116
1311,15,119809
1312,15,119567
1313,15,117561
1314,15,118880
1315,15,120179
1316,15,118688
1317,15,119738
1318,15,119094
1319,15,119654
1320,15,118884
1321,15,118887
1322,15,118883
1323,15,118571
1324,15,99810
1325,15,119051
1326,15,119874
1327,15,119488
1328,15,119174
1329,15,119349
1330,15,118842
1331,15,119345
1332,15,118971
1333,15,119107
1334,15,119177
1335,15,83131
1336,15,118749
1337,15,120201
1338,15,120148
1339,15,120382
1340,15,120483
1341,15,118583
1342,15,118632
1343,15,119217
1344,15,120082
1345,15,120255
1346,15,120338
1347,15,120347
1348,15,119396
1349,15,118715
1350,15,119223
1351,15,120885
1352,15,118929
1353,15,120696
1354,15,120693
1355,15,119099
1356,15,120888
1357,15,120184
1358,15,119822
1359,15,120873
1360,15,120890
1361,15,120642
1362,15,119942
1363,15,124179
1364,15,124295
1365,15,120738
1366,15,120176
1367,15,120728
1368,15,120906
1369,15,120265
1370,15,119448
1371,15,120841
1372,15,120647
1373,15,120685
1374,15,118798
1375,15,119375
1376,15,127723
1377,15,139362
1378,15,122529
1379,15,120902
1380,15,120780
1381,15,120321
1382,15,120591
1383,15,138704
1384,15,129387
1385,15,47296
1386,15,61811
1387,15,64665
1388,15,67116
1389,15,75148
1390,15,79417
1391,15,81283
1392,15,95953
1393,15,97239
1394,15,67309
1395,15,88847
1396,15,84516
1397,15,70047
1398,15,93409
1399,15,87363
1400,15,89218
1401,15,120746
1402,15,17136
1403,15,96874
1404,15,99088
1405,15,34492
1406,15,47478
1407,15,94947
1408,15,119558
1409,15,120815
1410,15,82199
1411,15,97523
1412,15,120768
1413,15,131857
1414,15,98213
1415,15,90756
1416,15,88161
1417,15,84827
1418,15,102250
1419,15,87469
1420,15,101272
1421,15,120832
1422,15,92513
1423,15,90305
1424,15,83791
1425,15,91790
1426,15,80801
1427,15,63522
1428,15,88323
1429,15,120611
1430,15,94721
1431,15,44079
1432,15,94226
1433,15,128442
1434,15,123755
1435,15,92699
1436,15,98258
1437,15,104257
1438,15,107211
1439,15,120812
1440,15,122690
1441,15,126604
1442,15,84787
1443,15,105151
1444,15,99487
1445,15,120587
1446,15,104952
1447,15,73440
1448,15,86837
1449,15,80678
1450,15,147612
1451,15,120789
1452,15,118799
1453,15,120586
1454,15,120684
1455,15,133952
1456,15,127536
1457,15,119643
1458,15,50783
1459,15,120660
1460,15,120623
1461,15,140888
1462,15,154420
1463,15,24216
1464,15,89017
1465,15,89155
1466,15,87928
1467,15,124198
1468,15,120324
1469,15,128445
1470,15,138097
1471,15,89370
1472,15,88011
1473,15,88933
1474,15,88930
1475,15,128853
1476,15,120863
1477,15,133751
1478,15,118564
1479,15,139699
1480,15,91064
1481,15,91605
1482,15,92086
1483,15,120784
1484,15,132477
1485,15,151804
1486,15,134273
1487,15,74812
1488,15,122933
1489,15,139134
1490,15,120735
1491,15,129332
1492,15,120757
1493,15,133093
1494,15,147800
1495,15,129280
1496,15,120449
1497,15,154506
1498,15,139239
1499,15,151738
1500,15,133363
1501,15,125659
1502,15,120797
1503,15,126886
1504,15,120907
1505,15,137494
1506,15,120616
1507,15,165078
1508,15,120915
1509,15,78346
1510,15,21884
1511,15,73629
1512,15,125439
1513,15,126261
1514,15,145660
1515,15,120802
1516,15,130827
1517,15,99052
1518,15,158983
1519,15,120891
1520,15,162677
1521,15,163651
1522,15,137363
1523,15,158811
1524,15,185937
1525,15,120663
1526,15,139414
1527,15,87332
1528,15,97428
1529,15,157503
1530,15,149261
1531,15,132347
1532,15,49406
1533,15,56193
1534,15,144168
1535,15,129167
1536,15,167404
1537,15,155267
1538,15,138946
1539,15,131325
1540,15,80339
1541,15,85995
1542,15,94737
1543,15,107798
1544,15,73802
1545,15,145531
1546,15,164181
1547,15,169547
1548,15,68473
1549,15,150377
1550,15,120188
1551,15,56443
1552,15,171804
1553,15,165854
1554,15,86200
1555,15,100802
1556,15,91042
1557,15,65571
1558,15,58150
1559,15,55928
1560,15,119256
1561,15,137523
1562,15,97123
1563,15,163988
1564,15,59319
1565,15,93870
1566,15,96438
1567,15,97742
1568,15,59800
1569,15,120601
1570,15,119698
1571,15,120596
1572,15,145681
1573,15,140352
1574,15,181288
1575,15,156729
1576,15,200071
1577,15,97240
1578,15,106856
1579,15,55630
1580,15,94012
1581,15,86465
1582,15,101669
1583,15,120655
1584,15,101605
1585,15,164312
1586,15,162661
1587,15,143145
1588,15,185125
1589,15,40522
1590,15,93010
1591,15,95631
1592,15,101393
1593,15,101889
1594,15,146675
1595,15,120363
1596,15,160513
1597,15,158371
1598,15,28950
1599,15,205000
1600,15,120689
1601,15,124315
1602,15,141974
1603,15,67328
1604,15,164912
1605,15,175880
1606,15,64276
1607,15,146838
1608,15,125664
1609,15,177789
1610,15,134119
1611,15,120866
1612,15,192335
1613,15,120834
1614,15,83929
1615,15,100318
1616,15,186975
1617,15,104797
1618,15,106246
1619,15,105793
1620,15,104694
1621,15,105112
1622,15,105415
1623,15,105665
1624,15,104684
1625,15,103905
1626,15,104815
1627,15,103759
1628,15,134084
1629,15,144117
1630,15,163978
1631,15,184907
1632,15,181984
1633,15,134847
1634,15,190138
1635,15,21749
1636,15,184858
1637,15,185014
1638,15,158583
1639,15,164756
1640,15,165798
1641,15,101698
1642,15,94812
1643,15,72890
1644,15,102138
1645,15,91934
1646,15,195685
1647,15,195714
1648,15,103074
1649,15,77975
1650,15,99317
1651,15,36775
1652,15,93105
1653,15,57261
1654,15,27977
1655,15,75860
1656,15,99871
1657,15,112950
1658,15,146882
1659,15,192614
1660,15,102057
1661,15,100157
1662,15,74958
1663,15,93640
1664,15,186151
1665,15,122459
1666,15,93773
1667,15,191754
1668,15,144084
1669,15,171433
1670,15,166175
1671,15,83833
1672,15,80487
1673,15,141926
1674,15,159097
1675,15,189584
1676,15,154421
1677,15,220100
1678,15,96324
1679,15,172495
1680,15,171359
1681,15,215129
1682,15,196216
1683,15,120755
1684,15,184894
1685,15,154443
1686,15,64757
1687,15,58576
1688,15,76752
1689,15,79574
1690,15,71807
1691,15,71230
1692,15,86979
1693,15,91635
1694,15,187078
1695,15,102592
1696,15,71360
1697,15,70666
1698,15,15648
1699,15,120913
1700,15,186253
1701,15,120630
1702,15,183505
1703,15,177971
1704,15,89118
1705,15,159382
1706,15,175142
1707,15,179116
1708,15,215369
1709,15,60176
1710,15,120903
1711,15,200530
1712,15,161081
1713,15,205735
1714,15,52561
1715,15,171865
1716,15,200550
1717,15,164052
1718,15,186566
1719,15,234853
1720,15,130444
1721,15,191397
1722,15,209958
1723,15,95705
1724,15,204946
1725,15,187696
1726,15,171580
1727,15,202677
1728,15,181875
1729,15,168629
1730,15,218839
1731,15,210075
1732,15,215545
1733,15,212338
1734,15,180093
1735,15,208874
1736,15,160484
1737,15,249462
1738,15,230030
1739,15,223897
1740,15,160127
1741,15,185431
1742,15,199753
1743,15,203230
1744,15,66995
1745,15,216216
1746,15,186894
1747,15,170016
1748,15,230591
1749,15,213203
1750,15,180073
1751,15,217869
1752,15,190332
1753,15,228750
1754,15,190865
1755,15,93428
1756,15,92106
1757,15,94291
1758,15,88850
1759,15,208092
1760,15,241303
1761,15,242423
1762,15,183659
1763,15,207201
1764,15,181536
1765,15,219699
1766,15,247196
1767,15,162222
1768,15,218967
1769,15,212346
1770,15,190590
1771,15,120202
1772,15,219653
1773,15,146309
1774,15,181865
1775,15,189998
1776,15,93223
1777,15,218817
1778,15,194218
1779,15,237572
1780,15,95348
1781,15,92546
1782,15,92618
1783,15,86960
1784,15,93260
1785,15,118694
1786,15,212985
1787,15,239948
1788,15,166276
1789,15,236493
1790,15,179626
1791,15,192071
1792,15,91474
1793,15,215750
1794,15,205873
1795,15,209144
1796,15,227538
1797,15,245712
1798,15,164334
1799,15,221027
1800,15,243155
1801,15,245686
1802,15,86250
1803,15,209163
1804,15,243889
1805,15,183790
1806,15,208911
1807,15,126029
1808,15,203009
1809,15,213149
1810,15,101587
1811,15,95082
1812,15,251075
1813,15,244244
1814,15,102685
1815,15,84805
1816,15,146316
1817,15,232500
1818,15,212720
1819,15,250224
1820,15,203119
1821,15,203632
1822,15,243493
1823,15,228786
1824,15,239395
1825,15,257106
1826,15,91983
1827,15,173840
1828,15,250494
1829,15,227445
1830,15,242193
1831,15,273300
1832,15,94898
1833,15,96163
1834,15,96928
1835,15,97778
1836,15,97815
1837,15,163025
1838,15,265029
1839,15,162346
1840,15,248845
1841,15,133152
1842,15,98206
1843,15,98253
1844,15,98343
1845,15,98471
1846,15,98546
1847,15,98554
1848,15,247638
1849,15,266915
1850,15,80360
1851,15,252866
1852,15,181739
1853,15,230600
1854,15,250323
1855,15,238112
1856,15,250687
1857,15,251141
1858,15,261392
1859,15,208196
1860,15,263488
1861,15,139654
1862,15,196229
1863,15,240890
1864,15,219965
1865,15,166924
1866,15,243017
1867,15,246578
1868,15,243133
1869,15,198781
1870,15,275719
1871,15,256380
1872,15,241527
1873,15,266987
1874,15,256009
1875,15,247425
1876,15,53472
1877,15,159273
1878,15,240772
1879,15,211915
1880,15,277371
1881,15,259711
